index,col0,col1,col2,col3,color
33843,25334,15150,31131,25033,0
33844,25437,33813,35306,22770,1
33845,17206,27579,11622,16607,3
33846,20026,21539,16572,20286,3
33847,3484,25293,26920,35704,0
33848,12595,30939,12751,627,3
33849,23401,27601,7301,17256,2
33850,39913,7682,1140,14710,3
33851,4220,1956,11834,35112,1
33852,32604,30952,27866,34036,2
33853,25987,39222,31362,35119,2
33854,16803,36898,37632,2630,0
33855,27031,5205,6750,8671,1
33856,631,36403,32444,544,0
33857,6393,7578,36576,580,3
33858,17244,156,21958,34128,2
33859,24927,26669,5977,13724,4
33860,13086,14019,9819,31548,1
33861,11930,29252,15404,3165,0
33862,15783,34456,5497,34693,1
33863,32871,27367,27607,12159,4
33864,5776,27509,38164,29767,2
33865,1306,5396,21970,6085,3
33866,3929,1358,9004,3919,3
33867,2314,29391,28983,3431,2
33868,35087,22637,12565,7200,2
33869,27004,27010,3630,12784,4
33870,23396,32205,35482,35840,2
33871,19105,26204,28443,19014,3
33872,28415,25665,30155,11787,1
33873,36995,536,34116,708,0
33874,5600,39086,11079,6134,0
33875,34871,13763,38870,32619,2
33876,21608,18781,9537,31396,1
33877,29074,15115,31445,4499,4
33878,26630,14304,36391,3488,1
33879,5039,38434,24267,12749,4
33880,29106,4819,20248,13620,0
33881,10587,7860,12993,31288,0
33882,2762,29951,37038,31381,1
33883,33192,1846,28230,30280,4
33884,31023,26290,3969,38675,1
33885,38371,10864,7250,7309,1
33886,7623,16686,21742,20564,0
33887,28770,24137,769,37544,0
33888,292,34250,34564,12359,2
33889,31870,31746,16162,31311,0
33890,33421,7807,1661,25742,4
33891,15310,830,8939,35880,0
33892,16879,8812,25301,311,3
33893,37597,6999,20112,4691,1
33894,9901,8682,28817,20772,2
33895,19735,28747,20274,10808,2
33896,27774,2954,31501,35065,0
33897,10524,31997,16893,39696,1
33898,788,12148,30039,23816,4
33899,23745,35971,4420,30552,1
33900,38812,8181,4521,35886,3
33901,884,22709,5749,10474,4
33902,3244,2386,25781,19701,2
33903,35338,28941,33366,25679,0
33904,37433,7800,23302,1837,2
33905,27376,37061,24123,32116,2
33906,31032,13778,25582,31989,3
33907,18097,15987,27659,8218,1
33908,14725,4536,29839,37558,4
33909,9382,1468,36536,4410,0
33910,3246,14117,2895,19665,1
33911,39559,6780,16626,30250,0
33912,25155,33802,5658,2169,0
33913,33436,28631,24495,31366,0
33914,13608,10470,34979,6103,4
33915,21594,8214,9353,34702,3
33916,19787,23692,12905,13186,1
33917,15083,21058,17814,15485,1
33918,37194,7325,573,14966,1
33919,37798,10288,21015,32950,0
33920,31644,15958,28441,17584,4
33921,724,30904,3638,39931,0
33922,39310,8635,5390,18516,2
33923,25936,39141,31748,18928,1
33924,19844,8998,21065,7913,3
33925,8428,7832,23598,27680,4
33926,19930,10195,27308,24669,0
33927,8661,16187,5275,12012,0
33928,37208,26854,27233,2861,1
33929,4367,20450,3414,32111,0
33930,38683,23515,20257,24789,2
33931,39663,16579,11321,9423,4
33932,11094,5697,24517,28687,3
33933,27810,2913,11427,4297,3
33934,18644,19726,7168,17266,4
33935,14734,17167,9018,26753,2
33936,34256,434,16488,2391,1
33937,33593,4726,3518,39538,4
33938,3691,29717,664,18347,1
33939,923,39804,22592,37889,3
33940,38705,8416,19437,33606,0
33941,24853,25752,31952,6228,3
33942,31386,39273,8128,13591,4
33943,19720,25728,7897,30447,2
33944,27693,26643,5911,7703,1
33945,877,3344,26871,37448,2
33946,31813,32497,37311,27612,3
33947,63,27366,8051,31063,3
33948,37657,22802,25378,39572,3
33949,26357,12699,22868,17294,2
33950,2060,8053,33634,23833,2
33951,17432,30953,10147,39008,1
33952,23685,24151,21468,12026,3
33953,11146,15499,26981,34776,4
33954,33322,32427,4338,8947,4
33955,26121,17384,8102,39703,2
33956,36591,26864,18521,8204,2
33957,9556,23775,5031,17402,1
33958,29167,2014,32339,37151,1
33959,8974,32277,27119,20889,3
33960,12490,2396,13104,13848,1
33961,8495,24873,32890,9724,3
33962,38216,35501,28703,38351,3
33963,32895,25942,21730,15380,0
33964,8549,25249,38242,25773,0
33965,24705,6040,37467,4338,4
33966,10765,27020,6371,35561,2
33967,32444,29800,9298,33026,2
33968,5008,9658,38461,19780,0
33969,27706,37899,3557,39471,2
33970,8600,16382,24897,9355,1
33971,29931,19979,31721,6004,2
33972,8789,26920,8964,12501,3
33973,20957,24772,26364,36382,3
33974,1241,20807,4414,30183,0
33975,10828,24527,30506,31026,3
33976,21229,29908,10513,6551,3
33977,18911,37286,10747,2399,1
33978,26162,38480,32941,13079,1
33979,39557,4066,19810,32312,3
33980,15703,4949,28474,181,0
33981,25793,37634,36009,20709,0
33982,37294,33621,27543,39307,1
33983,21348,212,2247,9153,4
33984,23900,4577,15350,27975,1
33985,34481,9785,1026,39969,3
33986,6454,20044,16293,6998,1
33987,28944,26849,23123,8078,0
33988,36225,6530,2453,25594,0
33989,28435,31844,38504,15641,2
33990,26016,5453,17421,11115,2
33991,33011,27974,12251,14999,0
33992,37506,30495,19998,17224,1
33993,22044,14776,24408,18085,3
33994,30974,35151,28229,10921,2
33995,16834,1840,30466,9319,0
33996,4737,13108,13733,26634,4
33997,39930,26831,28172,20630,2
33998,18017,30405,17833,17136,3
33999,8392,35858,15740,8790,3
34000,33124,26021,8130,12506,2
34001,8350,24644,27852,33234,1
34002,1573,12532,25419,25156,3
34003,17941,34388,37094,37422,2
34004,31505,2407,15850,21542,1
34005,7487,35643,26315,29048,3
34006,16176,3712,20029,17988,4
34007,7650,14297,18991,6967,1
34008,6854,16900,25038,39964,3
34009,34929,31116,29601,28793,4
34010,38653,15656,28355,14053,1
34011,1670,33364,27483,582,2
34012,30133,14640,36366,23694,2
34013,11753,17557,29697,35396,2
34014,21482,39716,22171,185,0
34015,21561,5927,15699,37832,0
34016,2253,15779,1184,756,4
34017,31979,30241,910,39582,1
34018,34917,28136,21486,34583,2
34019,37152,9605,8938,3798,4
34020,24724,19935,31302,34866,3
34021,18943,19849,29582,25543,3
34022,13407,30031,35830,11329,1
34023,8880,3465,9786,37325,4
34024,22950,14220,1636,34265,4
34025,35496,1676,18804,7546,3
34026,38666,5806,29348,15961,1
34027,21132,18558,14835,14019,3
34028,33990,30680,7720,20501,0
34029,39619,29407,12240,20044,4
34030,13112,23098,4337,4533,3
34031,20895,2933,38377,27390,0
34032,28328,10183,9856,35877,1
34033,30577,853,369,2373,1
34034,31682,6179,15763,1899,3
34035,12929,3987,19936,32968,0
34036,17325,8218,27331,18199,1
34037,26219,18304,15011,21792,0
34038,29663,13028,34217,37189,3
34039,12800,18166,20377,20431,0
34040,4671,19436,13992,20385,3
34041,39572,5879,23935,33383,0
34042,13230,7469,3397,34734,3
34043,33401,6008,25174,34891,3
34044,6241,29662,21207,39079,2
34045,24916,28639,39263,18410,3
34046,12175,30716,9917,7836,1
34047,37651,25316,12187,14563,2
34048,8139,17645,5416,36615,4
34049,31355,31643,22128,30078,2
34050,5994,32731,35185,9409,1
34051,36199,32856,9981,6316,3
34052,18731,4256,16352,17731,1
34053,9758,27909,37843,6723,0
34054,35707,35358,20373,23268,1
34055,69,33152,781,5012,0
34056,17858,9686,6564,35503,0
34057,31528,30857,26244,19717,0
34058,16775,25313,4622,35966,0
34059,15273,20304,20068,30446,4
34060,19657,16467,2906,4213,1
34061,15975,20338,777,11239,4
34062,25617,24923,24250,35215,3
34063,21450,35824,8311,38526,2
34064,11662,14674,32446,4198,0
34065,31747,21993,32442,24215,0
34066,32263,18219,18184,2533,3
34067,37527,26639,37057,39684,0
34068,6116,4888,21828,3662,3
34069,17112,30057,8154,27396,0
34070,1982,24466,31653,35859,0
34071,13686,15869,7877,25922,4
34072,10415,30065,4480,12545,3
34073,7476,11341,12050,39382,3
34074,3553,24903,14624,20518,3
34075,18734,12130,19744,7018,0
34076,38669,15167,30988,25112,4
34077,22506,19370,27214,9574,2
34078,11493,11892,7746,24640,4
34079,24398,23588,7103,37790,2
34080,36939,28658,33899,13325,3
34081,29452,36131,35175,6067,1
34082,36919,10090,15546,32193,1
34083,10356,31492,15800,13608,1
34084,12916,1610,33541,39232,4
34085,29483,14109,36438,13752,2
34086,31561,18123,39324,22708,4
34087,16618,25082,433,33718,0
34088,954,10457,26306,35763,2
34089,38753,14410,12395,13371,0
34090,31259,17281,16471,571,4
34091,10416,21062,961,20374,1
34092,21479,17307,18605,15212,4
34093,13923,31336,17760,25006,3
34094,39623,23534,15827,30731,2
34095,11612,5084,28712,38284,3
34096,10055,9548,21683,8059,4
34097,21449,7653,28940,36371,0
34098,20746,31880,21642,23660,0
34099,30265,35129,32993,6240,4
34100,5862,3328,12132,19409,2
34101,28426,13354,29063,9890,0
34102,5616,36529,28495,3468,1
34103,26159,17332,6412,28495,1
34104,6232,9854,28710,5672,2
34105,7467,11168,32115,27956,3
34106,15069,31071,29028,8897,3
34107,16555,27282,18336,26220,0
34108,15354,27281,7177,20825,3
34109,22469,28342,28268,2429,1
34110,33016,5682,10477,39659,4
34111,10608,32164,36732,11735,1
34112,39010,12256,39810,26939,1
34113,13640,5329,15251,18783,4
34114,21873,2404,6703,2793,3
34115,15148,5953,16865,17081,2
34116,38598,38385,23081,12556,2
34117,11309,30622,4079,38022,3
34118,26991,14536,32280,35697,3
34119,39297,37278,24643,36092,4
34120,19193,21223,2516,21275,1
34121,13869,21588,17969,26664,0
34122,19066,5581,3271,6427,1
34123,2368,21258,34781,34386,2
34124,26441,17436,24282,38722,3
34125,10071,9159,25552,14121,1
34126,24591,11426,29340,25515,0
34127,25311,36741,33692,25540,4
34128,18446,13534,14271,11736,3
34129,21934,39554,25360,13176,4
34130,5951,22745,30575,25501,3
34131,38690,54,28261,129,4
34132,20564,14125,9947,26591,4
34133,5909,13326,17604,23128,1
34134,26306,3164,8638,2179,3
34135,2223,30393,1076,16752,1
34136,33249,6807,16807,28010,0
34137,10512,21081,11128,15134,2
34138,37940,16714,5632,2137,2
34139,5582,68,33328,1340,4
34140,35415,8759,14848,34282,0
34141,28946,30260,21531,35461,3
34142,10713,6125,37895,23198,3
34143,27030,37439,38987,4321,3
34144,8022,33,15885,3500,3
34145,22385,29497,17688,34996,0
34146,3359,27596,28176,19912,4
34147,34939,32727,16501,37838,3
34148,1999,38591,23276,13108,2
34149,30895,21959,31094,6847,1
34150,22755,9475,21927,21403,3
34151,13363,18416,740,21897,0
34152,17338,14387,33371,34819,3
34153,27764,20421,7848,30622,2
34154,13331,23002,12120,12988,2
34155,29182,12527,17292,13160,1
34156,30094,24406,13587,19760,1
34157,18538,19143,324,19476,3
34158,32356,19579,4551,10306,3
34159,19859,32909,8240,1182,4
34160,33048,12810,14799,18292,0
34161,17242,27343,18885,22817,4
34162,12619,5523,29067,23525,2
34163,25938,30889,10649,23558,2
34164,13589,19741,38790,26704,2
34165,20051,15278,3209,32065,0
34166,1853,15791,21481,6796,2
34167,27426,20563,8093,38184,0
34168,10401,27650,34504,7090,4
34169,19248,29652,39228,2218,1
34170,27007,5728,38125,15522,2
34171,8990,39639,37182,34224,0
34172,37616,18129,31054,33688,0
34173,24866,36368,24795,2328,1
34174,19909,12129,29833,28046,4
34175,9942,29527,21337,37533,4
34176,6782,25730,24304,27123,4
34177,26329,13310,35141,17572,0
34178,8746,7423,10936,8268,4
34179,9464,1645,39073,31991,3
34180,22658,30164,12954,9390,2
34181,34897,4141,20699,6810,2
34182,37982,23182,27930,25285,1
34183,5823,38639,11290,31735,1
34184,11253,38512,11913,15027,0
34185,11302,7099,19109,25393,0
34186,20404,33758,31483,20104,3
34187,38535,10668,23365,848,3
34188,4411,33824,3965,26312,0
34189,2262,14303,14249,3837,0
34190,14913,18510,32744,6525,3
34191,35385,15253,20949,2735,2
34192,29552,35897,30193,6125,0
34193,37511,33302,8961,10618,0
34194,29039,24744,29620,38299,2
34195,4324,29436,11592,11586,4
34196,19228,9942,39440,12862,3
34197,37056,29126,27603,737,4
34198,4662,10527,5727,20981,4
34199,33524,6437,34311,5863,2
34200,19243,15547,27980,39649,2
34201,37091,23683,8739,39545,1
34202,19936,33598,9806,23679,3
34203,25900,23386,30176,14339,3
34204,4592,28840,39439,6303,4
34205,31702,23583,39709,8895,0
34206,28283,35089,5286,8861,2
34207,28141,18731,14616,34690,4
34208,9146,2518,10202,37909,0
34209,26866,16196,31454,27560,0
34210,28804,10499,25492,30286,3
34211,19749,3627,17582,11154,3
34212,18384,10343,35289,4391,0
34213,6230,21835,37266,1274,2
34214,23788,24861,11521,34143,1
34215,27587,18204,34107,12667,4
34216,13566,36747,5793,7707,0
34217,39912,32642,6100,14592,1
34218,5060,27033,12233,29620,0
34219,21196,8606,33169,25388,0
34220,6978,36091,33947,2262,0
34221,28209,4073,6717,26267,4
34222,24808,23401,6385,32389,4
34223,155,20917,2227,28746,2
34224,11130,28958,37598,11496,1
34225,38311,33170,37946,9320,4
34226,37735,36366,1770,27258,1
34227,613,1256,20312,6158,4
34228,8012,12079,16231,22473,1
34229,6201,32070,16813,13086,1
34230,39416,35882,35719,27910,2
34231,7411,11225,18478,14816,3
34232,36691,799,8112,25355,3
34233,37239,39647,11938,37171,0
34234,3851,32915,26310,37769,2
34235,9769,22328,19545,30744,4
34236,36189,29013,7635,19820,2
34237,4556,12083,927,22961,0
34238,1383,39221,21217,26156,1
34239,32478,13843,17847,29639,4
34240,29013,21753,37229,1116,3
34241,12239,34391,26095,33704,4
34242,25012,1328,3971,9083,4
34243,39270,8185,28888,20910,3
34244,5769,9176,5152,21777,1
34245,17161,9702,10913,15710,3
34246,28606,10689,33010,21242,4
34247,33545,7957,28623,31974,1
34248,2145,16723,21406,33330,2
34249,34617,24530,6744,8356,4
34250,12025,29625,14650,25143,1
34251,11240,31338,19082,18806,2
34252,9129,29487,18355,5333,3
34253,18720,21354,12444,18141,1
34254,5462,25272,7229,34159,3
34255,30580,23475,20356,23519,2
34256,34674,33618,31932,37320,3
34257,11466,38705,24566,34981,0
34258,12458,38761,24391,9375,1
34259,18086,21230,24818,26100,1
34260,25783,39265,16292,23287,3
34261,34363,33419,34475,31843,4
34262,13353,14998,36827,3827,2
34263,15245,24402,22653,21847,2
34264,20242,28973,17725,39390,2
34265,22530,33398,33508,10457,2
34266,33707,36137,9060,26522,1
34267,24731,20590,20709,20345,2
34268,8876,7780,18041,24129,1
34269,9878,9529,17558,14095,3
34270,19249,5618,27268,21890,3
34271,27861,35604,23456,9937,3
34272,38802,3049,31290,10766,3
34273,13186,23359,4435,14435,2
34274,24602,33000,30783,21314,0
34275,34007,7108,31338,18514,0
34276,32102,32988,2778,4001,1
34277,16587,28316,21422,8456,4
34278,29847,24601,25595,29242,4
34279,2100,3189,11852,13703,2
34280,2525,27126,3903,24909,0
34281,23094,12537,10505,34417,2
34282,31633,25929,30448,5198,4
34283,21767,840,26785,25783,0
34284,10229,29706,30835,16760,4
34285,20752,34061,28855,15345,0
34286,24559,15226,17857,24774,3
34287,30830,6323,36069,18867,4
34288,35465,28674,24459,35172,4
34289,1969,3933,12659,29588,0
34290,16947,31310,3440,24801,0
34291,32963,25498,17387,776,2
34292,8405,31415,21932,19129,2
34293,24243,11077,8433,26587,3
34294,5788,19377,9501,34140,3
34295,21566,3580,29180,38756,0
34296,2530,11916,38305,5926,2
34297,21081,11739,38195,29609,0
34298,15530,38550,14037,34435,4
34299,37429,9820,19609,37966,1
34300,17549,21781,25721,5091,3
34301,20775,10362,39152,13078,3
34302,22061,2487,11557,728,4
34303,10586,33328,22512,35108,3
34304,17315,19755,37072,26484,3
34305,28156,19272,19137,9100,0
34306,5445,30361,13548,1288,4
34307,20296,12778,11930,27745,1
34308,29688,28805,10518,21706,2
34309,22648,8769,4193,24123,2
34310,8230,37756,25010,2679,1
34311,286,3624,18365,908,4
34312,25156,18252,8391,12609,4
34313,34328,601,38520,645,3
34314,20058,20212,20564,32244,3
34315,32253,14081,15043,32715,4
34316,37158,27972,23734,4754,4
34317,30059,22750,31535,26073,1
34318,2126,16560,30417,11208,4
34319,10398,37304,458,29967,2
34320,17553,12414,5479,17529,0
34321,24611,39999,11623,11696,2
34322,15337,26,35456,35489,2
34323,1185,24609,27824,9170,2
34324,21004,28427,38102,5295,2
34325,15541,27968,5554,36845,1
34326,31924,23918,18122,27377,3
34327,30933,20602,5049,16242,1
34328,37016,11648,7771,7507,0
34329,3922,25158,20951,7898,4
34330,33098,15867,28010,17897,2
34331,38434,19302,20310,39951,2
34332,37419,39102,39165,16107,2
34333,23527,2668,11312,21219,2
34334,23892,15374,27096,13290,4
34335,1108,37867,30011,14239,2
34336,4317,38108,38187,39814,1
34337,2140,32049,18485,2314,2
34338,34640,18555,5096,32638,4
34339,25200,22710,4728,95,4
34340,15643,10670,5588,17917,2
34341,34495,2497,30921,26140,4
34342,36894,21234,567,33038,3
34343,7370,5765,4602,20265,3
34344,15850,6197,24398,21825,4
34345,23090,39630,21680,1982,2
34346,23225,30039,17410,32368,3
34347,11427,12892,30730,13742,4
34348,38892,30528,32179,36672,4
34349,14581,35923,31626,16009,4
34350,36625,17888,27832,13263,3
34351,6909,16257,14814,20595,4
34352,35083,32150,34020,28552,0
34353,2819,15321,32117,36306,0
34354,9051,8051,29900,24163,3
34355,2420,3557,35507,2864,0
34356,12469,29934,29977,5646,1
34357,24493,270,31722,36705,0
34358,35798,31477,35707,38214,4
34359,18575,26684,20571,5351,2
34360,9341,33572,17136,38692,3
34361,1575,19227,13985,35177,1
34362,28806,514,35793,12074,0
34363,33777,11109,23096,16644,2
34364,22438,20828,8035,19404,0
34365,6077,38129,36424,12584,2
34366,20893,3699,9539,7802,0
34367,27270,2478,34489,5853,0
34368,4968,2756,35769,2,4
34369,27139,18381,27234,29807,1
34370,300,574,37841,22265,4
34371,22256,21862,1245,20402,1
34372,38549,27519,1684,10691,3
34373,37989,11103,26986,4785,3
34374,13858,26936,5511,27018,2
34375,31876,11459,30735,38365,0
34376,35598,39680,1146,14655,1
34377,5326,7838,4221,36945,2
34378,5446,30572,30737,29564,3
34379,19553,30464,20816,18317,3
34380,19606,22112,9521,25280,2
34381,18572,21992,21316,35075,4
34382,17160,13650,12044,534,0
34383,7674,921,8365,35502,4
34384,3904,277,19875,34077,0
34385,16860,2881,22422,20058,1
34386,13354,15402,15315,702,0
34387,26061,17814,37879,9444,4
34388,7936,26835,34315,16316,4
34389,1269,29169,37675,22176,4
34390,25258,7526,7463,37288,2
34391,14132,32218,32082,187,4
34392,7831,35484,12438,8957,4
34393,10316,22929,18025,10198,0
34394,15817,25066,27152,31964,4
34395,2965,38539,36523,14762,1
34396,3746,3894,34933,2296,4
34397,1528,33383,7879,31341,2
34398,28536,16781,19683,17774,1
34399,8002,25550,19844,37860,0
34400,15042,18096,36423,4911,2
34401,20449,32755,15489,17893,4
34402,10297,36896,25658,14002,4
34403,20441,10490,31620,20171,3
34404,23639,38973,15663,5089,1
34405,778,11189,36642,9815,4
34406,7005,4169,39590,3019,3
34407,38853,23991,11278,35268,2
34408,14787,37383,31048,26270,0
34409,4467,28649,37863,4578,2
34410,28463,28567,3962,2346,2
34411,14174,37601,16663,34771,3
34412,10640,33374,17222,39803,1
34413,30001,24804,20118,15602,3
34414,34659,37705,1851,1598,2
34415,36864,14649,3737,16265,1
34416,12638,39019,36402,6947,4
34417,10738,16681,18065,8934,0
34418,14069,16151,4514,17102,3
34419,22071,22786,2495,33205,4
34420,37367,34667,34559,2608,1
34421,35645,2161,1551,34491,4
34422,27654,4332,4266,19878,1
34423,38494,28750,2894,8025,0
34424,30035,24893,30579,7854,0
34425,10651,9215,24903,29812,0
34426,11079,2554,33467,13505,0
34427,9283,20263,3563,14932,2
34428,34549,14235,31927,19851,0
34429,13835,30118,8708,132,2
34430,110,28597,35187,24341,1
34431,33208,20520,17082,15780,4
34432,17177,4353,34812,20891,1
34433,30427,9245,547,6043,1
34434,32609,18674,24028,28137,3
34435,25710,12312,13162,27631,4
34436,21597,13633,10738,12370,1
34437,26699,16596,13490,13097,3
34438,7318,2231,35010,5636,3
34439,16075,35389,9720,32956,1
34440,8313,24754,28895,27865,2
34441,10667,10173,8377,39845,2
34442,33818,9567,26034,39093,3
34443,39822,30218,8208,39401,2
34444,26886,25575,31236,34037,2
34445,33159,35854,27185,26951,0
34446,8955,6024,18737,3074,0
34447,8979,24363,19991,8119,3
34448,23948,9713,16903,10523,3
34449,25345,10656,18673,35624,4
34450,4734,23313,21173,7814,0
34451,10980,4368,39031,20572,0
34452,3661,16916,15405,9005,2
34453,17938,18677,12147,20924,3
34454,23547,15962,13059,17248,0
34455,22064,22385,9559,3154,3
34456,32072,22525,4986,23477,1
34457,9080,7428,7545,34310,1
34458,39382,1054,17831,31161,2
34459,10127,13420,33769,4472,4
34460,33851,16626,8766,25219,2
34461,39265,6985,7816,38805,4
34462,28339,39981,31605,1698,3
34463,3735,10354,10425,38137,1
34464,30128,33597,963,26948,0
34465,15431,28487,31751,20659,4
34466,16835,19581,35022,3771,4
34467,32021,18269,36110,4923,4
34468,18719,24505,24283,2827,3
34469,24411,30646,37721,31409,0
34470,6422,36504,33178,33486,4
34471,4727,2552,29969,5771,3
34472,27863,32378,8829,9716,2
